id,province,municipality,year,animal theft,bike theft,boat theft,car theft,moped theft,motorcycle/scooter theft,heist,pickpocketing,shoplifting,street robbery
0786,Noord-Brabant,Grave,2018,0,45,0,5,5,0,0,5,15,0
0786,Noord-Brabant,Grave,2019,0,25,0,0,10,0,0,5,15,0
0786,Noord-Brabant,Grave,2020,0,25,0,5,0,0,0,0,20,0
0786,Noord-Brabant,Grave,2021,0,20,0,5,5,0,0,5,5,0
0788,Noord-Brabant,Haaren,2018,0,10,0,0,0,0,0,5,20,0
0788,Noord-Brabant,Haaren,2019,0,5,0,0,0,0,0,0,5,0
0788,Noord-Brabant,Haaren,2020,0,10,0,5,5,0,0,0,5,0
0794,Noord-Brabant,Helmond,2018,0,585,0,50,100,15,15,60,280,25
0794,Noord-Brabant,Helmond,2019,5,505,0,55,95,5,5,35,210,25
0794,Noord-Brabant,Helmond,2020,0,430,0,45,135,10,5,35,200,15
0794,Noord-Brabant,Helmond,2021,0,480,0,40,105,10,5,25,180,10
0796,Noord-Brabant,'s-Hertogenbosch,2018,0,690,10,155,300,20,10,205,410,20
0796,Noord-Brabant,'s-Hertogenbosch,2019,0,615,5,80,280,25,10,175,415,20
0796,Noord-Brabant,'s-Hertogenbosch,2020,0,660,5,65,165,10,5,115,375,15
0796,Noord-Brabant,'s-Hertogenbosch,2021,0,650,5,35,140,10,5,65,370,10
0797,Noord-Brabant,Heusden,2018,0,70,0,15,5,5,0,10,45,0
0797,Noord-Brabant,Heusden,2019,0,55,0,20,5,0,0,0,20,0
0797,Noord-Brabant,Heusden,2020,0,40,0,10,10,0,0,5,35,0
0797,Noord-Brabant,Heusden,2021,0,75,0,15,10,0,0,5,25,0
0798,Noord-Brabant,Hilvarenbeek,2018,0,30,0,0,0,0,0,45,5,0
0798,Noord-Brabant,Hilvarenbeek,2019,0,15,0,0,5,0,5,20,10,0
0798,Noord-Brabant,Hilvarenbeek,2020,0,25,5,5,5,0,0,0,5,5
0798,Noord-Brabant,Hilvarenbeek,2021,0,45,0,5,5,0,0,5,5,0
0809,Noord-Brabant,Loon op Zand,2018,0,65,0,5,5,0,0,15,55,0
0809,Noord-Brabant,Loon op Zand,2019,0,30,0,10,5,0,0,15,55,5
0809,Noord-Brabant,Loon op Zand,2020,0,65,0,5,5,0,0,5,35,0
0809,Noord-Brabant,Loon op Zand,2021,0,70,0,10,5,0,0,10,30,0
0815,Noord-Brabant,Mill en Sint Hubert,2018,0,10,0,0,0,0,0,0,0,0
0815,Noord-Brabant,Mill en Sint Hubert,2019,0,15,0,0,0,0,0,0,20,0
0815,Noord-Brabant,Mill en Sint Hubert,2020,0,10,0,0,0,0,0,0,5,0
0815,Noord-Brabant,Mill en Sint Hubert,2021,0,5,0,0,0,0,0,0,5,0
0820,Noord-Brabant,"Nuenen, Gerwen en Nederwetten",2018,0,55,0,5,5,0,0,5,20,0
0820,Noord-Brabant,"Nuenen, Gerwen en Nederwetten",2019,0,35,0,10,20,5,0,5,10,5
0820,Noord-Brabant,"Nuenen, Gerwen en Nederwetten",2020,0,75,0,10,10,0,0,5,10,0
0820,Noord-Brabant,"Nuenen, Gerwen en Nederwetten",2021,0,100,0,5,5,0,0,0,15,0
0823,Noord-Brabant,Oirschot,2018,0,45,0,5,10,0,0,0,10,0
0823,Noord-Brabant,Oirschot,2019,0,35,0,5,5,0,0,5,5,0
0823,Noord-Brabant,Oirschot,2020,0,30,0,10,10,0,0,5,5,0
0823,Noord-Brabant,Oirschot,2021,0,50,0,5,5,0,0,0,5,0
0824,Noord-Brabant,Oisterwijk,2018,0,85,0,10,5,0,0,20,35,0
0824,Noord-Brabant,Oisterwijk,2019,0,70,0,5,5,0,0,15,45,0
0824,Noord-Brabant,Oisterwijk,2020,5,55,0,5,20,5,0,10,20,0
0824,Noord-Brabant,Oisterwijk,2021,0,85,0,5,15,0,0,5,15,5
0826,Noord-Brabant,Oosterhout,2018,0,135,0,25,15,0,5,15,85,5
0826,Noord-Brabant,Oosterhout,2019,0,155,0,25,25,0,0,25,80,5
0826,Noord-Brabant,Oosterhout,2020,0,145,0,20,45,5,0,15,80,5
0826,Noord-Brabant,Oosterhout,2021,0,125,0,20,15,0,5,15,65,5
0828,Noord-Brabant,Oss,2018,0,560,5,55,95,5,5,25,165,10
0828,Noord-Brabant,Oss,2019,0,740,0,60,100,5,10,25,215,15
0828,Noord-Brabant,Oss,2020,0,545,0,40,75,5,5,15,315,5
0828,Noord-Brabant,Oss,2021,0,605,0,35,75,0,0,10,170,5
0840,Noord-Brabant,Rucphen,2018,0,10,0,5,5,0,0,0,5,0
0840,Noord-Brabant,Rucphen,2019,5,15,0,5,10,0,0,0,10,0
0840,Noord-Brabant,Rucphen,2020,0,25,0,5,10,0,0,0,10,0
0840,Noord-Brabant,Rucphen,2021,0,35,0,10,5,0,0,0,5,0
0845,Noord-Brabant,Sint-Michielsgestel,2018,0,50,0,5,10,5,0,5,10,0
0845,Noord-Brabant,Sint-Michielsgestel,2019,0,35,0,10,5,0,0,0,15,0
0845,Noord-Brabant,Sint-Michielsgestel,2020,0,35,0,5,0,0,0,0,15,0
0845,Noord-Brabant,Sint-Michielsgestel,2021,0,50,0,0,5,0,0,0,10,0
0847,Noord-Brabant,Someren,2018,0,25,0,5,0,0,0,5,5,0
0847,Noord-Brabant,Someren,2019,0,45,0,5,0,0,0,0,10,0
0847,Noord-Brabant,Someren,2020,0,40,0,5,0,0,0,0,10,0
0847,Noord-Brabant,Someren,2021,0,50,0,0,0,0,0,0,15,0
0848,Noord-Brabant,Son en Breugel,2018,0,45,0,10,0,0,0,10,40,0
0848,Noord-Brabant,Son en Breugel,2019,0,15,0,10,5,0,0,0,40,0
0848,Noord-Brabant,Son en Breugel,2020,0,25,0,10,5,0,0,5,35,0
0848,Noord-Brabant,Son en Breugel,2021,0,45,0,10,0,0,0,0,30,0
0851,Noord-Brabant,Steenbergen,2018,5,25,5,10,0,0,0,0,15,0
0851,Noord-Brabant,Steenbergen,2019,0,20,0,15,10,0,0,0,20,0
0851,Noord-Brabant,Steenbergen,2020,0,15,0,5,5,0,0,5,30,0
0851,Noord-Brabant,Steenbergen,2021,0,20,0,10,10,0,0,5,10,0
0855,Noord-Brabant,Tilburg,2018,0,1865,5,80,300,20,10,265,850,45
0855,Noord-Brabant,Tilburg,2019,0,1685,0,85,320,20,20,235,790,80
0855,Noord-Brabant,Tilburg,2020,5,1485,5,75,290,25,15,155,625,50
0855,Noord-Brabant,Tilburg,2021,0,1615,0,85,350,15,20,110,495,30
0856,Noord-Brabant,Uden,2018,0,250,0,20,20,0,0,10,55,0
0856,Noord-Brabant,Uden,2019,0,140,0,20,20,0,0,15,40,0
0856,Noord-Brabant,Uden,2020,0,115,0,10,15,0,5,5,35,0
0856,Noord-Brabant,Uden,2021,0,170,0,5,25,0,0,10,30,0
0858,Noord-Brabant,Valkenswaard,2018,0,90,0,15,10,5,0,15,15,0
0858,Noord-Brabant,Valkenswaard,2019,0,90,0,10,10,0,5,15,20,0
0858,Noord-Brabant,Valkenswaard,2020,0,75,0,20,20,0,0,5,20,0
0858,Noord-Brabant,Valkenswaard,2021,0,100,0,5,10,0,0,5,20,5
0861,Noord-Brabant,Veldhoven,2018,0,105,0,5,20,0,5,10,50,5
0861,Noord-Brabant,Veldhoven,2019,0,125,0,15,45,5,0,10,45,5
0861,Noord-Brabant,Veldhoven,2020,0,145,0,25,35,5,0,5,45,5
0861,Noord-Brabant,Veldhoven,2021,0,150,0,20,15,5,0,5,25,5
0865,Noord-Brabant,Vught,2018,0,55,0,15,20,5,0,5,20,0
0865,Noord-Brabant,Vught,2019,0,40,0,5,15,5,0,5,15,0
0865,Noord-Brabant,Vught,2020,0,70,0,5,10,0,0,5,10,5
0865,Noord-Brabant,Vught,2021,0,60,0,5,15,0,0,5,20,0
0866,Noord-Brabant,Waalre,2018,0,40,0,25,5,0,0,0,15,0
0866,Noord-Brabant,Waalre,2019,0,20,0,15,10,0,0,5,20,0
0866,Noord-Brabant,Waalre,2020,0,35,0,10,5,5,0,0,10,0
0866,Noord-Brabant,Waalre,2021,0,25,0,10,5,0,0,5,10,0
0867,Noord-Brabant,Waalwijk,2018,0,90,0,40,10,0,5,15,60,0
0867,Noord-Brabant,Waalwijk,2019,0,60,5,10,15,0,0,10,40,5
0867,Noord-Brabant,Waalwijk,2020,0,45,5,20,25,0,5,5,45,0
0867,Noord-Brabant,Waalwijk,2021,0,115,0,20,10,0,0,5,65,5
0870,Noord-Brabant,Werkendam,2018,0,15,0,0,5,0,0,5,5,0
0873,Noord-Brabant,Woensdrecht,2018,0,20,0,10,5,0,0,5,20,0
0873,Noord-Brabant,Woensdrecht,2019,0,20,0,10,0,0,0,5,15,0
0873,Noord-Brabant,Woensdrecht,2020,0,15,0,10,0,0,0,5,20,0
0873,Noord-Brabant,Woensdrecht,2021,0,25,0,10,5,0,0,0,10,0
0874,Noord-Brabant,Woudrichem,2018,0,5,0,0,0,0,0,0,5,0
0879,Noord-Brabant,Zundert,2018,0,20,0,10,0,0,0,0,10,5
0879,Noord-Brabant,Zundert,2019,0,20,0,5,5,0,0,5,10,0
0879,Noord-Brabant,Zundert,2020,0,10,0,0,5,0,0,5,5,0
0879,Noord-Brabant,Zundert,2021,0,15,0,5,0,0,0,0,5,0
1652,Noord-Brabant,Gemert-Bakel,2018,0,70,0,5,10,0,0,10,20,0
1652,Noord-Brabant,Gemert-Bakel,2019,0,100,0,5,15,0,0,5,25,0
1652,Noord-Brabant,Gemert-Bakel,2020,0,85,0,5,10,0,0,5,10,0
1652,Noord-Brabant,Gemert-Bakel,2021,0,120,0,5,5,0,0,0,15,0
1655,Noord-Brabant,Halderberge,2018,0,40,0,15,10,0,0,5,25,0
1655,Noord-Brabant,Halderberge,2019,0,40,0,15,15,0,5,5,25,0
1655,Noord-Brabant,Halderberge,2020,0,30,5,20,15,0,0,5,30,5
1655,Noord-Brabant,Halderberge,2021,0,50,0,10,15,0,0,0,25,0
1658,Noord-Brabant,Heeze-Leende,2018,0,25,0,10,0,0,0,5,10,0
1658,Noord-Brabant,Heeze-Leende,2019,0,15,0,5,0,0,0,0,5,0
1658,Noord-Brabant,Heeze-Leende,2020,0,25,0,5,0,0,0,0,5,0
1658,Noord-Brabant,Heeze-Leende,2021,0,35,0,0,0,0,0,0,0,0
1659,Noord-Brabant,Laarbeek,2018,0,45,0,5,0,0,5,20,5,0
1659,Noord-Brabant,Laarbeek,2019,0,35,0,10,5,0,0,5,5,0
1659,Noord-Brabant,Laarbeek,2020,0,35,0,5,15,5,0,0,5,0
1659,Noord-Brabant,Laarbeek,2021,0,25,0,5,5,0,0,0,5,0
1667,Noord-Brabant,Reusel-De Mierden,2018,0,30,0,0,0,0,0,5,15,0
1667,Noord-Brabant,Reusel-De Mierden,2019,0,15,0,0,0,0,0,0,10,0
1667,Noord-Brabant,Reusel-De Mierden,2020,0,15,0,5,0,0,0,0,10,0
1667,Noord-Brabant,Reusel-De Mierden,2021,0,15,0,0,0,0,0,0,5,0
1674,Noord-Brabant,Roosendaal,2018,0,220,0,40,40,5,5,40,205,5
1674,Noord-Brabant,Roosendaal,2019,0,270,0,30,65,0,5,35,255,10
1674,Noord-Brabant,Roosendaal,2020,0,260,0,65,85,5,0,35,175,5
1674,Noord-Brabant,Roosendaal,2021,0,305,0,55,120,5,0,25,255,5
1684,Noord-Brabant,Cuijk,2018,0,55,0,10,10,0,0,10,15,0
1684,Noord-Brabant,Cuijk,2019,0,85,5,5,5,0,0,10,20,0
1684,Noord-Brabant,Cuijk,2020,0,60,0,5,5,0,5,0,55,0
1684,Noord-Brabant,Cuijk,2021,0,60,0,5,10,0,0,5,20,0
1685,Noord-Brabant,Landerd,2018,0,15,0,5,0,0,0,0,0,0
1685,Noord-Brabant,Landerd,2019,0,30,0,5,5,0,0,5,0,0
1685,Noord-Brabant,Landerd,2020,0,15,0,5,5,0,0,0,5,0
1685,Noord-Brabant,Landerd,2021,0,25,0,5,0,0,0,5,5,0
1702,Noord-Brabant,Sint Anthonis,2018,0,15,0,0,0,0,0,0,0,0
1702,Noord-Brabant,Sint Anthonis,2019,0,20,0,0,0,0,0,0,0,0
1702,Noord-Brabant,Sint Anthonis,2020,0,5,0,0,0,0,0,0,0,0
1702,Noord-Brabant,Sint Anthonis,2021,0,5,0,0,0,0,0,0,0,0
1706,Noord-Brabant,Cranendonck,2018,0,45,0,10,0,0,0,5,35,0
1706,Noord-Brabant,Cranendonck,2019,0,60,0,5,5,0,0,10,35,5
1706,Noord-Brabant,Cranendonck,2020,0,50,0,10,0,0,0,5,35,0
1706,Noord-Brabant,Cranendonck,2021,0,50,0,5,5,0,0,5,55,0
1709,Noord-Brabant,Moerdijk,2018,0,50,5,20,0,5,0,10,10,0
1709,Noord-Brabant,Moerdijk,2019,0,40,0,30,10,0,0,0,15,0
1709,Noord-Brabant,Moerdijk,2020,0,30,5,20,15,5,0,5,15,0
1709,Noord-Brabant,Moerdijk,2021,0,45,0,25,10,0,0,0,20,0
1719,Noord-Brabant,Drimmelen,2018,0,25,5,10,5,0,0,5,10,0
1719,Noord-Brabant,Drimmelen,2019,0,30,5,10,5,5,0,0,10,0
1719,Noord-Brabant,Drimmelen,2020,0,30,5,10,10,0,5,0,10,0
1719,Noord-Brabant,Drimmelen,2021,0,20,0,10,0,0,5,0,15,0
1721,Noord-Brabant,Bernheze,2018,0,45,0,15,5,0,0,10,45,0
1721,Noord-Brabant,Bernheze,2019,0,70,0,10,10,0,0,0,35,0
1721,Noord-Brabant,Bernheze,2020,0,50,0,0,10,0,0,5,50,0
1721,Noord-Brabant,Bernheze,2021,0,55,0,5,5,0,0,0,45,0
1723,Noord-Brabant,Alphen-Chaam,2018,0,10,0,0,0,0,0,0,5,0
1723,Noord-Brabant,Alphen-Chaam,2019,0,15,0,5,0,0,0,0,0,0
1723,Noord-Brabant,Alphen-Chaam,2020,0,5,0,0,0,0,0,0,0,0
1723,Noord-Brabant,Alphen-Chaam,2021,0,15,0,0,0,0,0,0,5,0
1724,Noord-Brabant,Bergeijk,2018,0,35,0,5,0,0,0,5,10,0
1724,Noord-Brabant,Bergeijk,2019,0,30,0,0,5,0,0,0,5,0
1724,Noord-Brabant,Bergeijk,2020,0,20,0,15,5,0,0,0,5,0
1724,Noord-Brabant,Bergeijk,2021,0,20,0,5,0,0,0,0,5,0
1728,Noord-Brabant,Bladel,2018,0,45,0,0,5,0,0,5,5,0
1728,Noord-Brabant,Bladel,2019,0,50,0,5,0,0,0,5,10,0
1728,Noord-Brabant,Bladel,2020,0,50,0,5,5,0,5,5,20,0
1728,Noord-Brabant,Bladel,2021,5,30,0,5,5,0,0,0,5,0
1771,Noord-Brabant,Geldrop-Mierlo,2018,0,125,0,30,15,5,5,15,35,5
1771,Noord-Brabant,Geldrop-Mierlo,2019,0,105,0,25,30,0,0,0,25,5
1771,Noord-Brabant,Geldrop-Mierlo,2020,0,155,0,40,5,5,0,0,35,0
1771,Noord-Brabant,Geldrop-Mierlo,2021,0,150,0,10,20,0,0,10,50,0
1948,Noord-Brabant,Meierijstad,2018,0,235,0,20,25,5,5,55,80,5
1948,Noord-Brabant,Meierijstad,2019,5,175,0,30,25,5,5,125,60,0
1948,Noord-Brabant,Meierijstad,2020,0,190,0,15,25,0,0,15,70,0
1948,Noord-Brabant,Meierijstad,2021,0,175,0,20,30,5,0,5,60,0
1959,Noord-Brabant,Altena,2019,0,40,5,10,10,0,0,0,25,0
1959,Noord-Brabant,Altena,2020,0,90,10,5,15,0,0,5,15,0
1959,Noord-Brabant,Altena,2021,0,45,5,5,10,0,0,0,20,0
0358,Noord-Holland,Aalsmeer,2018,0,75,5,0,20,0,0,5,45,0
0358,Noord-Holland,Aalsmeer,2019,0,70,5,10,10,5,0,5,25,5
0358,Noord-Holland,Aalsmeer,2020,0,40,10,5,20,0,0,5,35,5
0358,Noord-Holland,Aalsmeer,2021,0,50,5,10,10,0,0,5,30,5
0361,Noord-Holland,Alkmaar,2018,0,565,5,40,190,10,15,60,430,10
0361,Noord-Holland,Alkmaar,2019,0,470,5,40,105,10,10,55,380,15
0361,Noord-Holland,Alkmaar,2020,0,305,20,35,135,5,5,25,300,15
0361,Noord-Holland,Alkmaar,2021,0,425,15,35,150,5,5,30,305,20
0362,Noord-Holland,Amstelveen,2018,0,245,0,50,80,15,5,110,155,20
0362,Noord-Holland,Amstelveen,2019,0,285,0,35,110,15,10,70,165,30
0362,Noord-Holland,Amstelveen,2020,0,295,0,55,60,20,5,40,155,45
0362,Noord-Holland,Amstelveen,2021,0,295,0,55,50,15,5,20,145,20
0363,Noord-Holland,Amsterdam,2018,0,8800,75,1245,2500,590,225,5405,4865,1250
0363,Noord-Holland,Amsterdam,2019,0,8870,60,1125,2400,665,215,4590,5360,1265
0363,Noord-Holland,Amsterdam,2020,0,8330,60,885,1995,530,150,2055,3735,940
0363,Noord-Holland,Amsterdam,2021,10,6745,45,760,1400,455,160,1525,3280,710
0370,Noord-Holland,Beemster,2018,0,5,0,5,0,0,0,0,0,0
0370,Noord-Holland,Beemster,2019,0,0,0,0,5,0,0,0,0,0
0370,Noord-Holland,Beemster,2020,0,5,0,0,5,0,0,0,0,0
0370,Noord-Holland,Beemster,2021,0,5,0,0,0,0,0,0,0,0
0373,Noord-Holland,Bergen (NH.),2018,0,45,0,15,25,0,0,5,5,0
0373,Noord-Holland,Bergen (NH.),2019,0,55,0,5,15,0,0,10,10,0
0373,Noord-Holland,Bergen (NH.),2020,0,45,0,10,25,0,0,5,5,0
0373,Noord-Holland,Bergen (NH.),2021,0,45,0,10,15,0,0,5,10,5
0375,Noord-Holland,Beverwijk,2018,0,105,0,10,35,0,5,45,90,5
0375,Noord-Holland,Beverwijk,2019,0,120,0,10,45,0,10,40,50,15
0375,Noord-Holland,Beverwijk,2020,0,105,0,15,35,5,5,20,65,5
0375,Noord-Holland,Beverwijk,2021,0,105,0,15,25,5,0,20,60,10
0376,Noord-Holland,Blaricum,2018,0,15,0,5,5,0,0,0,5,0
0376,Noord-Holland,Blaricum,2019,0,15,0,5,5,0,0,0,0,0
0376,Noord-Holland,Blaricum,2020,0,15,0,0,5,0,0,0,5,5
0376,Noord-Holland,Blaricum,2021,0,5,0,0,5,0,0,0,0,0
0377,Noord-Holland,Bloemendaal,2018,0,80,0,5,15,5,0,5,5,0
0377,Noord-Holland,Bloemendaal,2019,0,75,0,5,10,0,0,10,15,5
0377,Noord-Holland,Bloemendaal,2020,0,135,0,5,15,0,0,5,15,0
0377,Noord-Holland,Bloemendaal,2021,0,135,0,10,10,0,0,5,20,5
0383,Noord-Holland,Castricum,2018,0,70,0,10,45,0,0,5,15,0
0383,Noord-Holland,Castricum,2019,0,90,0,5,25,5,0,10,10,5
0383,Noord-Holland,Castricum,2020,0,80,0,10,10,0,0,5,20,5
0383,Noord-Holland,Castricum,2021,0,70,0,5,10,0,0,5,10,5
0384,Noord-Holland,Diemen,2018,0,90,0,25,45,10,5,20,20,30
0384,Noord-Holland,Diemen,2019,0,115,0,30,60,25,10,20,40,30
0384,Noord-Holland,Diemen,2020,0,130,0,30,50,20,10,15,60,15
0384,Noord-Holland,Diemen,2021,0,110,0,30,45,30,5,20,55,15
0385,Noord-Holland,Edam-Volendam,2018,0,30,5,10,5,0,0,35,15,0
0385,Noord-Holland,Edam-Volendam,2019,0,30,0,5,10,0,5,20,10,0
0385,Noord-Holland,Edam-Volendam,2020,0,25,0,10,10,0,0,0,10,0
0385,Noord-Holland,Edam-Volendam,2021,0,20,0,5,10,0,0,5,10,5
0388,Noord-Holland,Enkhuizen,2018,0,115,5,5,20,0,0,5,40,0
0388,Noord-Holland,Enkhuizen,2019,0,90,5,15,10,0,0,0,35,5
0388,Noord-Holland,Enkhuizen,2020,0,75,5,10,15,0,0,5,50,0
0388,Noord-Holland,Enkhuizen,2021,0,70,5,5,10,0,0,0,50,10
0392,Noord-Holland,Haarlem,2018,0,1020,10,65,225,15,15,85,390,30
0392,Noord-Holland,Haarlem,2019,0,1110,10,75,200,30,15,75,490,35
0392,Noord-Holland,Haarlem,2020,0,875,10,70,310,25,15,45,385,45
0392,Noord-Holland,Haarlem,2021,0,1020,10,50,175,25,10,45,320,25
0393,Noord-Holland,Haarlemmerliede en Spaarnwoude,2018,0,10,0,5,0,0,5,5,0,0
0394,Noord-Holland,Haarlemmermeer,2018,0,390,5,85,135,25,10,480,660,10
0394,Noord-Holland,Haarlemmermeer,2019,0,290,5,105,150,20,10,255,735,15
0394,Noord-Holland,Haarlemmermeer,2020,0,270,10,60,90,25,5,60,495,25
0394,Noord-Holland,Haarlemmermeer,2021,0,335,20,80,50,10,10,50,485,20
0396,Noord-Holland,Heemskerk,2018,0,65,0,10,15,0,5,5,65,5
0396,Noord-Holland,Heemskerk,2019,0,85,0,5,30,0,5,5,70,10
0396,Noord-Holland,Heemskerk,2020,0,80,0,10,20,0,0,0,60,5
0396,Noord-Holland,Heemskerk,2021,0,75,0,10,25,0,0,5,95,5
0397,Noord-Holland,Heemstede,2018,0,105,0,10,30,0,0,10,25,5
0397,Noord-Holland,Heemstede,2019,0,120,5,5,15,0,0,5,30,0
0397,Noord-Holland,Heemstede,2020,0,145,0,5,25,0,5,0,65,0
0397,Noord-Holland,Heemstede,2021,0,115,0,10,20,0,0,5,45,5
0398,Noord-Holland,Heerhugowaard,2018,0,200,5,25,65,0,0,10,80,5
0398,Noord-Holland,Heerhugowaard,2019,0,190,0,20,40,0,10,10,90,10
0398,Noord-Holland,Heerhugowaard,2020,0,145,5,35,45,5,0,10,135,20
0398,Noord-Holland,Heerhugowaard,2021,0,130,0,15,60,5,5,10,105,10
0399,Noord-Holland,Heiloo,2018,0,35,0,0,25,0,0,0,15,0
0399,Noord-Holland,Heiloo,2019,0,60,0,5,10,0,0,5,10,0
0399,Noord-Holland,Heiloo,2020,0,50,0,5,10,0,0,0,20,0
0399,Noord-Holland,Heiloo,2021,0,40,0,5,5,0,0,0,40,0
0400,Noord-Holland,Den Helder,2018,0,130,10,10,25,5,5,15,155,10
0400,Noord-Holland,Den Helder,2019,0,205,0,5,20,0,0,10,235,10
0400,Noord-Holland,Den Helder,2020,0,155,0,5,20,0,0,15,185,15
0400,Noord-Holland,Den Helder,2021,0,145,5,15,25,0,0,15,140,10
0402,Noord-Holland,Hilversum,2018,0,435,0,30,60,5,5,55,230,10
0402,Noord-Holland,Hilversum,2019,0,515,0,30,115,5,0,55,270,15
0402,Noord-Holland,Hilversum,2020,0,350,0,25,120,5,10,30,170,15
0402,Noord-Holland,Hilversum,2021,0,370,5,15,90,5,0,30,135,5
0405,Noord-Holland,Hoorn,2018,0,290,5,20,105,0,5,20,175,15
0405,Noord-Holland,Hoorn,2019,0,365,0,25,70,5,5,15,180,20
0405,Noord-Holland,Hoorn,2020,0,320,0,45,70,5,10,15,155,25
